file,visual_kmeans_lables,id
ackj0301_ifbbpro-20250222201922-1613500019778047,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250225052723-1873487143343399,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250309163502-1655090555685903,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250331234337-1252583066755481,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250426022044-4351393858477723,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250502113818-901853529219505,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20250503113343-1157991842910223,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20250507002302-4255258721357099,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250507002308-4253676581560754,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250529225016-914722634378270,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250530015244-1373502217912893,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250629010009-1737159143910685,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250701223502-1276996967613488,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250703190122-2181187066021714,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250705090659-2368297146947523,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250706082938-1453116919492933,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250707211903-896573786431700,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250708103311-1675071656685869,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250710175501-883829594433885,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250710175847-882199727994322,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250710180744-1087373103530574,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250711090435-898550106439230,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250719091808-960000779935180,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250719231133-3791630934300681,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250720200127-937379688721249,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250721004403-1138180718302637,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250721153931-1313982820555736,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20250723053735-2176821479515395,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250724004552-2134507360697826,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250728202126-1122898866532938,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250731055316-4271254526460314,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250731184509-1213601524234319,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250731233445-1476418090673813,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250801123735-750499011465491,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250801170735-1468215264916308,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250802113804-2362073634238613,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250802142148-938089252223364,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250803002534-2323996604734463,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250803121417-770651779426564,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250804201627-1963614034192207,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250805121034-2068296837301735,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250805131304-1208019438067294,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250805142613-26219162794354442,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250805223508-906810258955852,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806005459-1237106094420932,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806102443-2139765576831963,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806123415-1608742540369514,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806135714-924730496916242,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806164105-787803187683129,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806173059-1968195677468193,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806220925-1310738817748510,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806225054-2362621867584547,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806230902-1675903173576654,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250806232447-2292358527941984,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250807035546-939360488762140,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250815130424-1334742971718017,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250819173804-1279443474073553,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250825124830-2272445500277164,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250828093408-928227466440222,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20250829052423-877093885088495,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250901163157-1885552532782588,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250902053744-1293140772794361,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250902132840-917795027541138,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250902230320-777177765429677,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250903165814-1398672001429162,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250903171145-1381527873724312,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250904173748-1709620630013967,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250905135957-33746391385005475,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250907112542-1435516634620816,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250907160752-883632777852859,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250907161616-1281680680445640,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250908151606-1421101006086484,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250911045521-1416840556609324,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250912151433-1987723982155746,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250912232600-892835920017035,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250913172757-778214834726362,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250913175647-769924389502043,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250913191736-3835991820029838,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250914151209-909492202021588,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250915205439-1746427413002904,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20250917045721-1411035534017731,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20250919221730-4202516363324111,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250921083948-1681935356549710,0,ackj0301_ifbbpro
ackj0301_ifbbpro-20250923154240-882282411250427,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250925213154-1600251847985865,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250926233348-2381745388935823,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250928141356-885345834471248,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20250929130910-829464676781918,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251005101651-1229431355380339,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20251005223921-771322968857424,0,ackj0301_ifbbpro
ackj0301_ifbbpro-20251008231112-763611073464850,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251009063509-758824207282803,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251016235911-893982040149828,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20251020155843-858487180551486,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251029110124-1612137633136856,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251031114153-1232403441736579,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20251102022150-1383133840278230,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20251108211425-1110097791231526,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251110093533-4348978008713362,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251111131852-2480471359047092,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251113060522-2338973659901636,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251114115704-918975447662163,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251115200314-1466253234905321,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251120041049-795329636928337,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251123072627-1128029482671218,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251124203526-1227754555517243,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20251125225841-1239731181458308,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251128015109-2290914724767184,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251201151456-2657143794657636,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251205081046-1673841577318150,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251207183528-2183536322388281,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251208215015-1442167704622099,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20251209233418-1604125977551120,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20251215133203-747568054772664,0,ackj0301_ifbbpro
ackj0301_ifbbpro-20251219111011-2116752645820559,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20251219142737-2006528563243594,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251223123645-1593021538697056,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251225223701-879388414871483,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251228003934-790925164026719,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20251231183334-26175524502077797,2,ackj0301_ifbbpro
ackj0301_ifbbpro-20251231192137-2491248387945016,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20260101010728-792296320551055,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260101121346-877668778228598,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260104034908-1422540449537824,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20260105021711-1422172022890448,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260105125442-923212156824443,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260106130845-4320669264857045,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20260106173802-1385309686675489,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260107113135-1380197133416046,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20260109093034-2256266428115819,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260115125002-4136493536617773,5,ackj0301_ifbbpro
ackj0301_ifbbpro-20260117031618-1416590416767614,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260117045134-1912560476061353,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260122193545-3538263456321592,3,ackj0301_ifbbpro
ackj0301_ifbbpro-20260220022629-1553691159257299,2,ackj0301_ifbbpro
afunnywii-20250214072747-1165769392131800,5,afunnywii
afunnywii-20250214072747-2789351624744218,3,afunnywii
afunnywii-20250214072747-4433891793556623,3,afunnywii
afunnywii-20250214072747-791507516769835,2,afunnywii
afunnywii-20250214072747-799991769270233,3,afunnywii
afunnywii-20250301004937-943555181435254,3,afunnywii
afunnywii-20250309012144-1668203664181385,2,afunnywii
afunnywii-20250319182834-2538392036562104,5,afunnywii
afunnywii-20250320160032-4303002286647159,3,afunnywii
afunnywii-20250426151804-915100224499809,3,afunnywii
afunnywii-20250429110609-913357501623900,5,afunnywii
afunnywii-20250430191836-1152495483516377,3,afunnywii
afunnywii-20250501052119-1626384812036958,3,afunnywii
afunnywii-20250501100320-1286163123374696,3,afunnywii
afunnywii-20250502061659-1573074907252501,3,afunnywii
afunnywii-20250511163316-1418358486695293,5,afunnywii
afunnywii-20250517195717-1210005587866494,4,afunnywii
afunnywii-20250526205647-1235321484807510,3,afunnywii
afunnywii-20250625194123-1396802585467262,5,afunnywii
afunnywii-20250629010138-2333742557126219,2,afunnywii
afunnywii-20250706231115-1628022881667049,3,afunnywii
afunnywii-20250709005709-1408407900509675,3,afunnywii
afunnywii-20250713013625-2872216213169993,3,afunnywii
afunnywii-20250716082134-3782253615244324,3,afunnywii
afunnywii-20250718171538-944147904848591,3,afunnywii
afunnywii-20250718222659-1853028248699120,5,afunnywii
afunnywii-20250722143420-1084932160489697,3,afunnywii
afunnywii-20250729165257-1287274900268782,3,afunnywii
afunnywii-20250803085906-1443370937499228,3,afunnywii
afunnywii-20250804162222-4387064821574429,2,afunnywii
afunnywii-20250806212651-881345354732554,3,afunnywii
afunnywii-20250807000639-1682810639542442,3,afunnywii
afunnywii-20250807013822-26198797793047726,3,afunnywii
afunnywii-20250810213420-1468024918323822,3,afunnywii
afunnywii-20250810213644-2059026864667996,3,afunnywii
afunnywii-20250810213712-1430582142047489,3,afunnywii
afunnywii-20250812164514-2086551062136817,3,afunnywii
afunnywii-20250816212101-1421960012960605,5,afunnywii
afunnywii-20250820113329-4302397703365957,3,afunnywii
afunnywii-20250823000913-26153034671049960,3,afunnywii
afunnywii-20250825221615-1481998810155080,5,afunnywii
afunnywii-20250825221631-810661411293129,5,afunnywii
afunnywii-20250825221645-949339747551637,4,afunnywii
afunnywii-20250825221726-1840878706628601,4,afunnywii
afunnywii-20250828052216-1951804465712398,5,afunnywii
afunnywii-20250830142528-3407956146023996,3,afunnywii
afunnywii-20250903164516-924393176989614,3,afunnywii
afunnywii-20250903164555-1406452390628937,5,afunnywii
afunnywii-20250905223631-3031282280416443,3,afunnywii
afunnywii-20250907191356-928319183111863,5,afunnywii
afunnywii-20250908122011-812518598524054,5,afunnywii
afunnywii-20250910021901-809697722188229,4,afunnywii
afunnywii-20250911230652-895107640036979,3,afunnywii
afunnywii-20250912010046-1667458171299913,3,afunnywii
afunnywii-20250912044649-1453691126433383,3,afunnywii
afunnywii-20250914181107-1101123138812411,3,afunnywii
afunnywii-20250915073129-1399272844809046,3,afunnywii
afunnywii-20250917214946-25950518264613320,4,afunnywii
afunnywii-20250923185540-948860091047749,4,afunnywii
afunnywii-20250927075558-1265203155672657,5,afunnywii
afunnywii-20251005220909-893326673318464,3,afunnywii
afunnywii-20251006144830-4004850956312030,5,afunnywii
afunnywii-20251006200902-1402167181708354,2,afunnywii
afunnywii-20251007141025-1224243626542402,5,afunnywii
afunnywii-20251009225128-1949763622595633,3,afunnywii
afunnywii-20251018033252-1856865138303947,3,afunnywii
afunnywii-20251018074923-1193374965929712,5,afunnywii
afunnywii-20251023212114-3863857277253508,2,afunnywii
afunnywii-20251027150636-1185449796637963,3,afunnywii
afunnywii-20251106021115-2374107136363277,3,afunnywii
afunnywii-20251119223500-2378708189257171,5,afunnywii
afunnywii-20251129021559-770163609091322,3,afunnywii
afunnywii-20251201060651-2800287896978452,5,afunnywii
afunnywii-20251201134811-2187293905345356,2,afunnywii
afunnywii-20251209053052-1835545567111184,2,afunnywii
afunnywii-20251209162848-1441473857678490,4,afunnywii
afunnywii-20251209215730-2148744449272035,5,afunnywii
afunnywii-20251210015012-1956126088356348,3,afunnywii
afunnywii-20251213213418-1234955771521071,3,afunnywii
afunnywii-20251215134442-3585015741639518,3,afunnywii
afunnywii-20251221073059-1979591469635600,5,afunnywii
afunnywii-20251223090744-3755379611435997,5,afunnywii
afunnywii-20251223214400-1467484228289069,3,afunnywii
afunnywii-20251223214410-2153296945207939,5,afunnywii
afunnywii-20251223224602-1668672320977513,3,afunnywii
afunnywii-20251225042830-4374486196154284,3,afunnywii
afunnywii-20251227200252-1775218490060024,3,afunnywii
afunnywii-20251230215643-929119456195189,5,afunnywii
afunnywii-20251230234247-2145940246228959,5,afunnywii
afunnywii-20251231110811-1394195071984391,5,afunnywii
afunnywii-20251231160746-1540785240357270,3,afunnywii
afunnywii-20260101160013-915437154465405,5,afunnywii
afunnywii-20260106000552-1492271849261173,3,afunnywii
afunnywii-20260107170011-887741040805925,3,afunnywii
afunnywii-20260110203426-1803728746932188,3,afunnywii
afunnywii-20260206123637-2012803815946574,3,afunnywii
ala780705-20250101143338-1258671062799200,2,ala780705
ala780705-20250105234624-1549701606086478,1,ala780705
ala780705-20250115094305-1425219295928182,1,ala780705
ala780705-20250119233313-1572361133812110,1,ala780705
ala780705-20250216005131-2268598753665212,1,ala780705
ala780705-20250309223610-2167116977362817,1,ala780705
ala780705-20250427092420-1631313897858831,2,ala780705
ala780705-20250428091530-2070135647053065,2,ala780705
ala780705-20250501170045-1698461237783080,5,ala780705
ala780705-20250501212412-1352593146555719,1,ala780705
ala780705-20250503013621-2016320002652963,3,ala780705
ala780705-20250503152839-1496410732045962,1,ala780705
ala780705-20250510132815-1174234781587122,2,ala780705
ala780705-20250513223040-938907021798154,2,ala780705
ala780705-20250515194422-1155501859991981,2,ala780705
ala780705-20250529221736-1790237341664229,2,ala780705
ala780705-20250529222327-890397090428940,2,ala780705
ala780705-20250529224314-1874133746561307,2,ala780705
ala780705-20250531071359-876898991824738,2,ala780705
ala780705-20250702000156-25948722588093396,1,ala780705
ala780705-20250715024656-939132858605246,1,ala780705
ala780705-20250725123459-1945755306012579,1,ala780705
ala780705-20250726201349-1265715132088008,2,ala780705
ala780705-20250804035102-25828598343496695,5,ala780705
ala780705-20250828172833-897368553148227,2,ala780705
ala780705-20250828235318-2643674582680890,2,ala780705
ala780705-20250829024050-879138675112401,2,ala780705
ala780705-20250829062900-3905964799538175,1,ala780705
ala780705-20250829090833-1618621792625282,1,ala780705
ala780705-20250829125509-1895528754659821,2,ala780705
ala780705-20250830102144-1257128979624298,1,ala780705
ala780705-20250830182454-2702892390090599,1,ala780705
ala780705-20250830211130-862041723270438,2,ala780705
ala780705-20250831021842-1198029612314473,2,ala780705
ala780705-20250901105416-26491106240491768,1,ala780705
ala780705-20250902192049-742354858632204,2,ala780705
ala780705-20250903091135-1273000031557044,2,ala780705
ala780705-20250903225703-1596015221706171,2,ala780705
ala780705-20250904181744-1524588778630564,2,ala780705
ala780705-20250904203906-734163006183718,2,ala780705
ala780705-20250904233453-26139795932312139,1,ala780705
ala780705-20250905020753-1209693941318272,2,ala780705
ala780705-20250905025125-1376456407125710,2,ala780705
ala780705-20250905025228-2534652006930854,2,ala780705
ala780705-20250905081959-1228209059444990,2,ala780705
ala780705-20250905123114-946802531341897,2,ala780705
ala780705-20250905131213-923276763457560,2,ala780705
ala780705-20250905140036-1332315348652971,1,ala780705
ala780705-20250905155422-1844782089558245,2,ala780705
ala780705-20250905160115-1226520716118015,2,ala780705
ala780705-20250905204632-1528420338220670,2,ala780705
ala780705-20250905220415-4287500768137532,2,ala780705
ala780705-20250906080920-877125845028868,2,ala780705
ala780705-20250906134409-1942311853052142,2,ala780705
ala780705-20250906142558-1646698429794881,1,ala780705
ala780705-20250907010021-776547074879387,2,ala780705
ala780705-20250907041753-941047321585451,2,ala780705
ala780705-20250907094457-1272810781583879,2,ala780705
ala780705-20250908045206-1280809437523500,1,ala780705
ala780705-20250908085033-715215521671046,2,ala780705
ala780705-20250908092326-1815495535795096,2,ala780705
ala780705-20250908125429-2028531461051258,2,ala780705
ala780705-20250908210253-4452731915009793,1,ala780705
ala780705-20250908232245-1425232405820015,2,ala780705
ala780705-20250909162515-33550119724632722,2,ala780705
ala780705-20250909192401-1165006118803177,1,ala780705
ala780705-20250909202749-4138611429733976,2,ala780705
ala780705-20250909205630-915422624281268,2,ala780705
ala780705-20250909214242-1230249201789908,1,ala780705
ala780705-20250910062534-2129857341122157,1,ala780705
ala780705-20250910081310-1208892268092163,2,ala780705
